,location,variable,value,sample_class,sample,value_h,time
304,3,BA.2.75.2,9.182673517765781e-22,flongle,flongle_31584,4.669300130766049e-22,10h
305,3,BA.2.75.2,9.182673517765781e-22,flongle,flongle_31584,1.3956011620001269e-15,5h
306,4,BA.2.75.2,1.162902708592696e-23,flongle,flongle_31584,1.672215006544579e-24,15h
307,4,BA.2.75.2,1.162902708592696e-23,flongle,flongle_31584,4.900504092038776e-23,10h
308,4,BA.2.75.2,1.162902708592696e-23,flongle,flongle_31584,1.1411173780719561e-24,5h
309,5,BA.2.75.2,7.943489659036428e-21,flongle,flongle_31584,2.2112444945604226e-19,15h
310,5,BA.2.75.2,7.943489659036428e-21,flongle,flongle_31584,8.324966464518439e-20,10h
311,5,BA.2.75.2,7.943489659036428e-21,flongle,flongle_31584,3.552675383374406e-23,5h
312,6,BA.2.75.2,1.1212475655255314e-17,flongle,flongle_31584,4.674772148609293e-18,15h
313,6,BA.2.75.2,1.1212475655255314e-17,flongle,flongle_31584,3.4999888273084715e-18,10h
314,6,BA.2.75.2,1.1212475655255314e-17,flongle,flongle_31584,6.3194431429056746e-18,5h
315,7,BA.2.75.2,9.007920598227811e-19,flongle,flongle_31584,1.698193856582942e-15,15h
316,7,BA.2.75.2,9.007920598227811e-19,flongle,flongle_31584,6.4778655830157416e-15,10h
317,7,BA.2.75.2,9.007920598227811e-19,flongle,flongle_31584,6.6921276482978646e-49,5h
318,8,BA.2.75.2,1.1910248928493024e-30,flongle,flongle_31584,4.012573409092219e-27,15h
319,8,BA.2.75.2,1.1910248928493024e-30,flongle,flongle_31584,3.875190550959735e-24,10h
320,8,BA.2.75.2,1.1910248928493024e-30,flongle,flongle_31584,4.383007408354087e-18,5h
321,9,BA.2.75.2,7.895693917396044e-14,flongle,flongle_31584,1.896877002363467e-12,15h
322,9,BA.2.75.2,7.895693917396044e-14,flongle,flongle_31584,2.9855316482121082e-15,10h
323,9,BA.2.75.2,7.895693917396044e-14,flongle,flongle_31584,3.1055244178773485e-18,5h
324,1,BA.4,7.326603295111648e-20,flongle,flongle_31584,9.16669721346928e-19,15h
325,1,BA.4,7.326603295111648e-20,flongle,flongle_31584,4.10382234287462e-27,10h
326,1,BA.4,7.326603295111648e-20,flongle,flongle_31584,3.676614114120412e-18,5h
327,10,BA.4,3.4878456835433364e-21,flongle,flongle_31584,2.5687195785542623e-19,15h
328,10,BA.4,3.4878456835433364e-21,flongle,flongle_31584,5.955019194362176e-29,10h
329,10,BA.4,3.4878456835433364e-21,flongle,flongle_31584,1.28577047213821e-21,5h
330,11,BA.4,1.4042947200860032e-23,flongle,flongle_31584,7.900407187243951e-15,15h
331,11,BA.4,1.4042947200860032e-23,flongle,flongle_31584,2.4056555013599403e-20,10h
332,11,BA.4,1.4042947200860032e-23,flongle,flongle_31584,3.590172054579537e-19,5h
333,12,BA.4,1.1957460586180656e-23,flongle,flongle_31584,3.8878647553615485e-27,15h
334,12,BA.4,1.1957460586180656e-23,flongle,flongle_31584,2.504451763996953e-19,10h
335,12,BA.4,1.1957460586180656e-23,flongle,flongle_31584,1.757307597156501e-23,5h
336,2,BA.4,2.386247291161509e-24,flongle,flongle_31584,2.9970996698060067e-25,15h
337,2,BA.4,2.386247291161509e-24,flongle,flongle_31584,1.2930264157418074e-26,10h
338,2,BA.4,2.386247291161509e-24,flongle,flongle_31584,2.453281668865677e-18,5h
339,3,BA.4,1.835715357267632e-21,flongle,flongle_31584,4.7930548934769374e-21,15h
340,3,BA.4,1.835715357267632e-21,flongle,flongle_31584,6.873367294443302e-22,10h
341,3,BA.4,1.835715357267632e-21,flongle,flongle_31584,1.3277999695563395e-16,5h
342,4,BA.4,1.2092491426665654e-21,flongle,flongle_31584,7.6486216165416315e-25,15h
343,4,BA.4,1.2092491426665654e-21,flongle,flongle_31584,5.440452484067156e-26,10h
344,4,BA.4,1.2092491426665654e-21,flongle,flongle_31584,5.983868418956489e-26,5h
345,5,BA.4,7.15411111231317e-25,flongle,flongle_31584,4.705218896681203e-18,15h
346,5,BA.4,7.15411111231317e-25,flongle,flongle_31584,1.5227531410037953e-18,10h
347,5,BA.4,7.15411111231317e-25,flongle,flongle_31584,2.860996365725636e-20,5h
348,6,BA.4,1.5290839222914294e-21,flongle,flongle_31584,7.180145872201612e-19,15h
349,6,BA.4,1.5290839222914294e-21,flongle,flongle_31584,1.877444175622032e-20,10h
350,6,BA.4,1.5290839222914294e-21,flongle,flongle_31584,1.6796645654580148e-17,5h
351,7,BA.4,3.051223363532809e-19,flongle,flongle_31584,7.881350827559223e-17,15h
352,7,BA.4,3.051223363532809e-19,flongle,flongle_31584,1.4435538637948514e-16,10h
353,7,BA.4,3.051223363532809e-19,flongle,flongle_31584,2.1229284240369864e-33,5h
354,8,BA.4,1.125751595902066e-27,flongle,flongle_31584,2.063362522805406e-26,15h
355,8,BA.4,1.125751595902066e-27,flongle,flongle_31584,3.3549139148783954e-24,10h
356,8,BA.4,1.125751595902066e-27,flongle,flongle_31584,1.7851276626043383e-16,5h
357,9,BA.4,4.400949090061887e-18,flongle,flongle_31584,7.670777470151897e-17,15h
358,9,BA.4,4.400949090061887e-18,flongle,flongle_31584,5.771821331534699e-19,10h
359,9,BA.4,4.400949090061887e-18,flongle,flongle_31584,6.295513686690755e-20,5h
360,1,BA.5,0.036492673719517,flongle,flongle_31584,0.0367167798294745,15h
361,1,BA.5,0.036492673719517,flongle,flongle_31584,0.0362705702436409,10h
362,1,BA.5,0.036492673719517,flongle,flongle_31584,0.0400311542681504,5h
363,10,BA.5,0.0271443671433081,flongle,flongle_31584,0.0270316749998852,15h
364,10,BA.5,0.0271443671433081,flongle,flongle_31584,0.024784394939489,10h
365,10,BA.5,0.0271443671433081,flongle,flongle_31584,0.0257220082005682,5h
366,11,BA.5,0.0273297196358912,flongle,flongle_31584,0.0255874773579005,15h
367,11,BA.5,0.0273297196358912,flongle,flongle_31584,0.0228925463097582,10h
368,11,BA.5,0.0273297196358912,flongle,flongle_31584,0.0234854010229872,5h
369,12,BA.5,0.0225747680182334,flongle,flongle_31584,0.0229562636543738,15h
370,12,BA.5,0.0225747680182334,flongle,flongle_31584,0.0259202482814834,10h
371,12,BA.5,0.0225747680182334,flongle,flongle_31584,0.023397919653894,5h
372,2,BA.5,0.0505196177194032,flongle,flongle_31584,0.0510826548340566,15h
373,2,BA.5,0.0505196177194032,flongle,flongle_31584,0.0490913305168805,10h
374,2,BA.5,0.0505196177194032,flongle,flongle_31584,0.0426389412178617,5h
375,3,BA.5,0.0478781955815091,flongle,flongle_31584,0.0479040928355972,15h
376,3,BA.5,0.0478781955815091,flongle,flongle_31584,0.048408091022443,10h
377,3,BA.5,0.0478781955815091,flongle,flongle_31584,0.0449466814786488,5h
378,4,BA.5,0.0334923548962924,flongle,flongle_31584,0.035927425845921,15h
379,4,BA.5,0.0334923548962924,flongle,flongle_31584,0.0361515477460158,10h
380,4,BA.5,0.0334923548962924,flongle,flongle_31584,0.0341146143323649,5h
381,5,BA.5,0.0401164945825946,flongle,flongle_31584,0.0407543719969475,15h
382,5,BA.5,0.0401164945825946,flongle,flongle_31584,0.0441296689034935,10h
383,5,BA.5,0.0401164945825946,flongle,flongle_31584,0.0394820491512917,5h
384,6,BA.5,0.0420112638715718,flongle,flongle_31584,0.0417448134186199,15h
385,6,BA.5,0.0420112638715718,flongle,flongle_31584,0.0459963484509383,10h
386,6,BA.5,0.0420112638715718,flongle,flongle_31584,0.0470720460367314,5h
387,7,BA.5,0.0253479162791716,flongle,flongle_31584,0.0240363031012687,15h
388,7,BA.5,0.0253479162791716,flongle,flongle_31584,0.0260598683604513,10h
389,7,BA.5,0.0253479162791716,flongle,flongle_31584,0.0244225014571663,5h
390,8,BA.5,0.0256368271657242,flongle,flongle_31584,0.0255196075974217,15h
391,8,BA.5,0.0256368271657242,flongle,flongle_31584,0.0261469271689153,10h
392,8,BA.5,0.0256368271657242,flongle,flongle_31584,0.0232118658403862,5h
393,9,BA.5,0.0291562463543609,flongle,flongle_31584,0.0304665113350074,15h
394,9,BA.5,0.0291562463543609,flongle,flongle_31584,0.0269242968731804,10h
395,9,BA.5,0.0291562463543609,flongle,flongle_31584,0.0251217232517712,5h
396,1,BQ.1.1,1.9085983845764268e-23,flongle,flongle_31584,3.2723736931118884e-22,15h
397,1,BQ.1.1,1.9085983845764268e-23,flongle,flongle_31584,2.5941987208946737e-30,10h
398,1,BQ.1.1,1.9085983845764268e-23,flongle,flongle_31584,1.1072140989165971e-22,5h
399,10,BQ.1.1,1.1617037561384212e-19,flongle,flongle_31584,8.126137004001254e-18,15h
400,10,BQ.1.1,1.1617037561384212e-19,flongle,flongle_31584,1.299173994764671e-27,10h
401,10,BQ.1.1,1.1617037561384212e-19,flongle,flongle_31584,5.3414729005496825e-24,5h
402,11,BQ.1.1,1.0230894219006202e-17,flongle,flongle_31584,1.2639692564653456e-20,15h
403,11,BQ.1.1,1.0230894219006202e-17,flongle,flongle_31584,2.448134097641688e-18,10h
404,11,BQ.1.1,1.0230894219006202e-17,flongle,flongle_31584,3.3740652263596395e-17,5h
405,12,BQ.1.1,6.741459077083651e-25,flongle,flongle_31584,2.2700569336607316e-28,15h
406,12,BQ.1.1,6.741459077083651e-25,flongle,flongle_31584,3.281030842799923e-20,10h
407,12,BQ.1.1,6.741459077083651e-25,flongle,flongle_31584,4.806250640152345e-23,5h
408,2,BQ.1.1,8.719632993681416e-25,flongle,flongle_31584,1.5400652516723422e-24,15h
409,2,BQ.1.1,8.719632993681416e-25,flongle,flongle_31584,7.541708206553634e-26,10h
410,2,BQ.1.1,8.719632993681416e-25,flongle,flongle_31584,8.452491377668874e-19,5h
411,3,BQ.1.1,6.655866014484997e-20,flongle,flongle_31584,3.3862885412857415e-21,15h
412,3,BQ.1.1,6.655866014484997e-20,flongle,flongle_31584,4.1033580717596154e-24,10h
413,3,BQ.1.1,6.655866014484997e-20,flongle,flongle_31584,9.06650207433403e-19,5h
414,4,BQ.1.1,4.748533521974422e-25,flongle,flongle_31584,4.898222907405684e-24,15h
415,4,BQ.1.1,4.748533521974422e-25,flongle,flongle_31584,3.807827402988743e-25,10h
416,4,BQ.1.1,4.748533521974422e-25,flongle,flongle_31584,8.432642788321974e-29,5h
417,5,BQ.1.1,4.089783811181272e-22,flongle,flongle_31584,2.529175762113835e-22,15h
418,5,BQ.1.1,4.089783811181272e-22,flongle,flongle_31584,7.99373166785021e-20,10h
419,5,BQ.1.1,4.089783811181272e-22,flongle,flongle_31584,4.914817584284628e-21,5h
420,6,BQ.1.1,4.308451768087839e-23,flongle,flongle_31584,6.47625715787419e-24,15h
421,6,BQ.1.1,4.308451768087839e-23,flongle,flongle_31584,1.0112174807845405e-23,10h
422,6,BQ.1.1,4.308451768087839e-23,flongle,flongle_31584,2.133845798210693e-21,5h
423,7,BQ.1.1,1.479398332987681e-20,flongle,flongle_31584,3.7038876203602073e-19,15h
424,7,BQ.1.1,1.479398332987681e-20,flongle,flongle_31584,5.3392518743329805e-19,10h
425,7,BQ.1.1,1.479398332987681e-20,flongle,flongle_31584,7.49866029794084e-33,5h
426,8,BQ.1.1,6.417716618983243e-27,flongle,flongle_31584,1.1003072585468564e-25,15h
427,8,BQ.1.1,6.417716618983243e-27,flongle,flongle_31584,1.0281526575419964e-24,10h
428,8,BQ.1.1,6.417716618983243e-27,flongle,flongle_31584,1.4386497301095257e-15,5h
429,9,BQ.1.1,4.3948918890152575e-18,flongle,flongle_31584,2.8909696894959723e-23,15h
430,9,BQ.1.1,4.3948918890152575e-18,flongle,flongle_31584,1.8121205853084124e-22,10h
431,9,BQ.1.1,4.3948918890152575e-18,flongle,flongle_31584,1.9843722397719747e-21,5h
432,1,P.1,0.015156754548074,flongle,flongle_31584,0.0156556042401192,15h
433,1,P.1,0.015156754548074,flongle,flongle_31584,0.0150379270146327,10h
434,1,P.1,0.015156754548074,flongle,flongle_31584,0.014493279587324,5h
435,10,P.1,0.0045464907633114,flongle,flongle_31584,0.0042239373018508,15h
436,10,P.1,0.0045464907633114,flongle,flongle_31584,0.0056955690493416,10h
437,10,P.1,0.0045464907633114,flongle,flongle_31584,0.0042983114306725,5h
438,11,P.1,0.0080696184972412,flongle,flongle_31584,0.0053881273461287,15h
439,11,P.1,0.0080696184972412,flongle,flongle_31584,0.0047081054270074,10h
440,11,P.1,0.0080696184972412,flongle,flongle_31584,0.0029209235435092,5h
441,12,P.1,9.172004377711885e-08,flongle,flongle_31584,1.911540200397151e-09,15h
442,12,P.1,9.172004377711885e-08,flongle,flongle_31584,7.462057398786765e-10,10h
443,12,P.1,9.172004377711885e-08,flongle,flongle_31584,7.802519626203822e-12,5h
444,2,P.1,0.0130487291397266,flongle,flongle_31584,0.0110405217364563,15h
445,2,P.1,0.0130487291397266,flongle,flongle_31584,0.0100030687842641,10h
446,2,P.1,0.0130487291397266,flongle,flongle_31584,0.0111505863978994,5h
447,3,P.1,0.0148004491384417,flongle,flongle_31584,0.0159598236355181,15h
448,3,P.1,0.0148004491384417,flongle,flongle_31584,0.017155042432725,10h
449,3,P.1,0.0148004491384417,flongle,flongle_31584,0.0162235120950576,5h
450,4,P.1,0.0146955908190366,flongle,flongle_31584,0.0138993627015729,15h
451,4,P.1,0.0146955908190366,flongle,flongle_31584,0.0149411907978539,10h
452,4,P.1,0.0146955908190366,flongle,flongle_31584,0.0126555772123485,5h
453,5,P.1,0.0089454684121982,flongle,flongle_31584,0.0085420771871743,15h
454,5,P.1,0.0089454684121982,flongle,flongle_31584,0.0111114941012132,10h
455,5,P.1,0.0089454684121982,flongle,flongle_31584,0.011024768382022,5h
456,6,P.1,0.0128061905407802,flongle,flongle_31584,0.0119703782235148,15h
457,6,P.1,0.0128061905407802,flongle,flongle_31584,0.0124106258899774,10h
458,6,P.1,0.0128061905407802,flongle,flongle_31584,0.0106973067001421,5h
459,7,P.1,0.0053245171814815,flongle,flongle_31584,0.006392474523294,15h
460,7,P.1,0.0053245171814815,flongle,flongle_31584,0.0070317143383838,10h
461,7,P.1,0.0053245171814815,flongle,flongle_31584,0.0133520090973311,5h
462,8,P.1,0.0004707320654548,flongle,flongle_31584,0.0004105747024266,15h
463,8,P.1,0.0004707320654548,flongle,flongle_31584,0.0015344233769079,10h
464,8,P.1,0.0004707320654548,flongle,flongle_31584,1.7932720338540185e-08,5h
465,9,P.1,8.230602230866232e-08,flongle,flongle_31584,1.2654030541241448e-11,15h
466,9,P.1,8.230602230866232e-08,flongle,flongle_31584,8.753356079254316e-08,10h
467,9,P.1,8.230602230866232e-08,flongle,flongle_31584,1.8399554899775112e-14,5h
468,1,XBB,8.43346307288771e-16,flongle,flongle_31584,4.57622711376053e-13,15h
469,1,XBB,8.43346307288771e-16,flongle,flongle_31584,1.34272352995124e-33,10h
470,1,XBB,8.43346307288771e-16,flongle,flongle_31584,5.267441595795018e-16,5h
471,10,XBB,1.8078484807412426e-21,flongle,flongle_31584,1.588549729066937e-18,15h
472,10,XBB,1.8078484807412426e-21,flongle,flongle_31584,8.36367275197138e-29,10h
473,10,XBB,1.8078484807412426e-21,flongle,flongle_31584,1.7952701827722495e-20,5h
474,11,XBB,1.1329706399898925e-18,flongle,flongle_31584,2.3092686520050533e-14,15h
475,11,XBB,1.1329706399898925e-18,flongle,flongle_31584,7.367728215394601e-20,10h
476,11,XBB,1.1329706399898925e-18,flongle,flongle_31584,2.0436115055129922e-19,5h
477,12,XBB,3.4997338671354995e-30,flongle,flongle_31584,2.279559893416974e-30,15h
478,12,XBB,3.4997338671354995e-30,flongle,flongle_31584,2.464736504862474e-23,10h
479,12,XBB,3.4997338671354995e-30,flongle,flongle_31584,3.3286498477001217e-26,5h
480,2,XBB,1.6857608599427546e-25,flongle,flongle_31584,1.2242666073197789e-25,15h
481,2,XBB,1.6857608599427546e-25,flongle,flongle_31584,1.285521812122277e-26,10h
482,2,XBB,1.6857608599427546e-25,flongle,flongle_31584,2.6964094049049273e-18,5h
483,3,XBB,6.956750499028817e-21,flongle,flongle_31584,1.8320855518469008e-21,15h
484,3,XBB,6.956750499028817e-21,flongle,flongle_31584,8.429011193967918e-23,10h
485,3,XBB,6.956750499028817e-21,flongle,flongle_31584,4.409707104824496e-16,5h
486,4,XBB,1.7311365260146082e-25,flongle,flongle_31584,3.1291060801976265e-26,15h
487,4,XBB,1.7311365260146082e-25,flongle,flongle_31584,1.4354494267040823e-24,10h
488,4,XBB,1.7311365260146082e-25,flongle,flongle_31584,6.107444065160254e-26,5h
489,5,XBB,1.519718533868109e-20,flongle,flongle_31584,3.0240303598186383e-19,15h
490,5,XBB,1.519718533868109e-20,flongle,flongle_31584,1.1182121654892888e-19,10h
491,5,XBB,1.519718533868109e-20,flongle,flongle_31584,2.1963561874879258e-21,5h
492,6,XBB,1.861290910673337e-21,flongle,flongle_31584,2.28992417112176e-21,15h
493,6,XBB,1.861290910673337e-21,flongle,flongle_31584,9.284485324610972e-21,10h
494,6,XBB,1.861290910673337e-21,flongle,flongle_31584,2.0984087988342505e-19,5h
495,7,XBB,4.5390454599476124e-20,flongle,flongle_31584,1.905605075136053e-16,15h
496,7,XBB,4.5390454599476124e-20,flongle,flongle_31584,6.823294864588191e-17,10h
497,7,XBB,4.5390454599476124e-20,flongle,flongle_31584,1.7445569933534038e-31,5h
498,8,XBB,3.010703727157792e-30,flongle,flongle_31584,4.0122109889502313e-26,15h
499,8,XBB,3.010703727157792e-30,flongle,flongle_31584,1.4850188586264024e-23,10h
500,8,XBB,3.010703727157792e-30,flongle,flongle_31584,9.644516594988384e-18,5h
501,9,XBB,1.4913502780056224e-15,flongle,flongle_31584,2.307488862394529e-14,15h
502,9,XBB,1.4913502780056224e-15,flongle,flongle_31584,8.156967205760434e-19,10h
503,9,XBB,1.4913502780056224e-15,flongle,flongle_31584,7.374932422837099e-19,5h
504,1,undetermined,0.0957928079942889,flongle,flongle_31584,0.0926142893601905,15h
505,1,undetermined,0.0957928079942889,flongle,flongle_31584,0.0976726009321019,10h
506,1,undetermined,0.0957928079942889,flongle,flongle_31584,0.0958248360952519,5h
507,10,undetermined,0.1236665796606848,flongle,flongle_31584,0.1234513737773366,15h
508,10,undetermined,0.1236665796606848,flongle,flongle_31584,0.1297145945178864,10h
509,10,undetermined,0.1236665796606848,flongle,flongle_31584,0.1404198560557074,5h
510,11,undetermined,0.0915607285487779,flongle,flongle_31584,0.0941302896705881,15h
511,11,undetermined,0.0915607285487779,flongle,flongle_31584,0.0987685155978557,10h
512,11,undetermined,0.0915607285487779,flongle,flongle_31584,0.1007743661771142,5h
513,12,undetermined,0.1378261896369669,flongle,flongle_31584,0.1390187028312803,15h
514,12,undetermined,0.1378261896369669,flongle,flongle_31584,0.1477727172729653,10h
515,12,undetermined,0.1378261896369669,flongle,flongle_31584,0.1520661326633547,5h
516,2,undetermined,0.1046505528440742,flongle,flongle_31584,0.1087018831970901,15h
517,2,undetermined,0.1046505528440742,flongle,flongle_31584,0.1186127207594285,10h
518,2,undetermined,0.1046505528440742,flongle,flongle_31584,0.0972573046198771,5h
519,3,undetermined,0.0806889744189395,flongle,flongle_31584,0.1003106125953358,15h
520,3,undetermined,0.0806889744189395,flongle,flongle_31584,0.1027179991065009,10h
521,3,undetermined,0.0806889744189395,flongle,flongle_31584,0.1102876464753646,5h
522,4,undetermined,0.1708360418521354,flongle,flongle_31584,0.164458082876813,15h
523,4,undetermined,0.1708360418521354,flongle,flongle_31584,0.1894842436291537,10h
524,4,undetermined,0.1708360418521354,flongle,flongle_31584,0.1904747459897255,5h
525,5,undetermined,0.0481137927370939,flongle,flongle_31584,0.0429032772435889,15h
526,5,undetermined,0.0481137927370939,flongle,flongle_31584,0.0508212651398397,10h
527,5,undetermined,0.0481137927370939,flongle,flongle_31584,0.0724193908891459,5h
528,6,undetermined,0.0931913451250729,flongle,flongle_31584,0.088950927972658,15h
529,6,undetermined,0.0931913451250729,flongle,flongle_31584,0.0990005539297524,10h
530,6,undetermined,0.0931913451250729,flongle,flongle_31584,0.0882213626527433,5h
531,7,undetermined,0.1707722790069969,flongle,flongle_31584,0.1590960783800369,15h
532,7,undetermined,0.1707722790069969,flongle,flongle_31584,0.1471883714699576,10h
533,7,undetermined,0.1707722790069969,flongle,flongle_31584,0.1603324586509681,5h
534,8,undetermined,0.0991569456941769,flongle,flongle_31584,0.0991844885139772,15h
535,8,undetermined,0.0991569456941769,flongle,flongle_31584,0.1113576651661073,10h
536,8,undetermined,0.0991569456941769,flongle,flongle_31584,0.1369789809790089,5h
537,9,undetermined,0.1498763045194841,flongle,flongle_31584,0.151142695116578,15h
538,9,undetermined,0.1498763045194841,flongle,flongle_31584,0.1419394525673508,10h
539,9,undetermined,0.1498763045194841,flongle,flongle_31584,0.1407581035386688,5h
540,1,B.1.1.7,0.0099389905406663,flongle,flongle_31585,0.0106661316866196,10h
541,1,B.1.1.7,0.0099389905406663,flongle,flongle_31585,0.0084750002772098,5h
542,1,B.1.1.7,0.0099389905406663,flongle,flongle_31585,0.010295119562448,15h
543,10,B.1.1.7,0.0064974464536777,flongle,flongle_31585,0.0061124565204394,10h
544,10,B.1.1.7,0.0064974464536777,flongle,flongle_31585,0.0067939146725298,5h
545,10,B.1.1.7,0.0064974464536777,flongle,flongle_31585,0.0063815870706065,15h
546,11,B.1.1.7,0.0088152564987119,flongle,flongle_31585,0.010228971051349,10h
547,11,B.1.1.7,0.0088152564987119,flongle,flongle_31585,0.0058901860194764,5h
548,11,B.1.1.7,0.0088152564987119,flongle,flongle_31585,0.0100222680509847,15h
549,12,B.1.1.7,0.0108090211757945,flongle,flongle_31585,0.0092321301003544,10h
550,12,B.1.1.7,0.0108090211757945,flongle,flongle_31585,0.0081404484296473,5h
551,12,B.1.1.7,0.0108090211757945,flongle,flongle_31585,0.0104586525249982,15h
552,2,B.1.1.7,0.0217605071607505,flongle,flongle_31585,0.0255168975082881,10h
553,2,B.1.1.7,0.0217605071607505,flongle,flongle_31585,0.0281134870579059,5h
554,2,B.1.1.7,0.0217605071607505,flongle,flongle_31585,0.0214518468315661,15h
555,3,B.1.1.7,0.027999724640975,flongle,flongle_31585,0.0230479237689334,10h
